pool_id,pool_ticker,sigma_ada,f_ada_a0_0.3,fixed_cost_ada,margin,desirability_ada
pool1l0m820vyqh5pp2yzpw973qzz23neqqd977u0uczh9fs9zqvg0je,WPBJ2,75718148.308149,27929.371375023,340.0,0.04,26485.796520022082
pool1l0myzl403h70d26pvwmn5fszlwuyf4y9wltlc6unt706zlqx3zc,,0.0,0.0,345.0,0.15,0.0
pool1l0pmgdsymmdntuyan4snj88q8nm9axemwefu5ymkuq2s6gr90cn,SWIM2,1409867.117824,418.9748855274,340.0,0.015,77.79026224448897
pool1l2z734tugnn4tue9sw6e39nr6pcgv7wqynpra4maz4j92wzws8c,,0.0,0.0,340.0,0.009,0.0
pool1l38lxca7tzp0trqedr97usd0zk89q2x74qrez5xcafxechcw452,,0.0,0.0,340.0,0.0,0.0
pool1l3rf0h8s6fdw8g4vy8qg7fw3wwj8jdm3hg0wwwycnvj8xcl2ps8,WALL,3893.026529,1.1562086367,340.0,0.012,0.0
pool1l3u6jww4npkx2e0utcsmkhwjjgnp43w62exrqwzm8wudg0457e5,ACE,9157.678697,2.7198031175,340.0,0.01,0.0
pool1l3wdq3cec23jadkt2cx384vtgd75ncau33smrptwj87n2wedc0d,PIVT,4959252.635322,1472.9832073233,340.0,1.0,0.0
pool1l40jtd7he9dv272md7jxp9yctj5glc598r6d3f5xv93qkx3e5z5,,2317.175115,0.6881904676,340.0,0.02,0.0
pool1l4synes9s3swlf5r5rsfpede3582r4km2wd94xctceyaudv9zx3,STAYK,193279.644403,57.4077955823,170.0,0.01,0.0
pool1l54esv8h5xjry9ms3jq4mnf49vwt3yuxl5fdudp7jpdx2swuaah,,19.453176,0.0057774921,340.0,0.01,0.0
pool1l54qvzlg2jfalkcram9kxsa8vcmgy0fz845q5gptjq8k20kzg2r,RADAR,1978611.386375,587.9338242713,340.0,0.01,245.45448602858696
pool1l5a4689wchd3vrdzck70ysdcn5d390um6ge4x4rzx79vzmgwvf0,,0.0,0.0,400.0,0.035,0.0
pool1l5jfc3zv4nue29uqh32fvz9khstd24azmxjltus3s90ckzw37p8,PLRS,58.273114,0.0173068119,340.0,0.01,0.0
pool1l5ktcfhhsx66ms6ugguusytr0nnsy49t2684avev6dak55jc00t,,429.978956,0.1277015129,200.0,0.6,0.0
pool1l5kwfudnqrhw3k4lwzcppu36nun9puvvr7xnanuz8a2zx4jaek5,ADOPT,2152783.119839,639.3876455251,340.0,0.042,286.81336441304575
pool1l5tmww2aqkhl3lfcrced6xpsd30pzx65p6v4e48v29g4jtlvf3d,,2.621434,0.0007785523,345.0,0.15,0.0
pool1l5wveuysr4uqlt9z8gheydtumhvcn5upu2fg0pu6z4y3gte9dph,,0.0,0.0,340.0,0.0,0.0
pool1l6946mnu54f6v0we4xzra8kwm68ch7fphhxvgytd0m4lzk3pats,SMACH,420.094396,0.1247658689,340.0,0.03,0.0
pool1l6aeyn35nkqkn9lqqlwqnpraakdzuukjrqprcrj3sctk6hhe32k,OYSTR,24845572.640775,7392.1440660668,170.0,0.02,7077.701184745464
pool1l6hkustv67tynh66w46mys94wsxhwddgp28k3r5twwlsv80uw0k,CASCH,109493.092365,32.5222222757,340.0,0.025,0.0
pool1l6vtae673eltsx86sk4xxr3fnn9tk8e99jkrdvcmjqlc6cca4nk,MUEN2,19081598.432756,5667.2360338226,340.0,0.9999,0.5327236033822014
pool1l7xwy6sswcpxcepf9m43sez4kwgrgxuw5ekhkavj3k2lv6njvec,BNP,32089286.639523,9531.3335971857,345.0,0.06,8635.153581354558
pool1l8myd66tqjk75kh7uk9k8nyl20sd4qs33s4tzzn927ujyl7ahyk,KURD,908969.780217,270.1878962388,170.0,0.03,97.18225935163602
pool1l8pvaam6f2wj2ank46uywp32wwapqga8e8utve3mgzzuxksc3tq,COR,449364.485073,133.4904732686,340.0,0.025,0.0
pool1l92vxagssugcsu4wyhvnjd0t6dlqjjfrxkt8v4qaucgmq8t3j3s,FGMTI,69999065.64124,20789.3591076968,170.0,0.1,18557.42319692712
pool1l93nkg4n5jzdsd7k33g8vsavq4ne6ka82eddt9ysnu35vy6883j,LBF6,10106.658956,3.0016252429,170.0,0.06,0.0
pool1la0t0gsskwejyfca5lchw5aqd5g8hknxdu6tuyqp0ttjxl6zt35,HUNNY,631891.132175,187.6721704957,170.0,0.0,17.672170495699987
pool1la6wjq8uaqctd05zw58dczxp6csf2z66wf726kdfyr9l7hnr6jp,,1.763938,0.0005238804,345.0,0.0,0.0
pool1lakvp73yzpuueyrhzr3sfyy0796gm53g95kapgnmsvv4k6apr5r,TRASI,31119.659249,9.2425403714,170.0,0.015,0.0
pool1lakxjm7v0q03xddynffn6m2wfm27pms3z9enztwvu7k0297tcr7,ROS,1294199.433437,384.4107300583,170.0,0.0,214.41073005829998
pool1larpvn53yyufaf8fh89nrrpgruqcq8mgxrtdxp5y87cqse3yfg2,JP5,8684648.187501,2579.8412636192,340.0,0.05,2127.84920043824
pool1lc4yn2hew7nquk5gfc8k8cs6d7hee4a9hc2hauwj7dv759zzek0,,0.0,0.0,340.0,0.02,0.0
pool1lcl9j8zzqtcd4g2gf5zgexcqmnmjtvje707hupngymjhq43yk3s,,183.90648,0.0546192693,340.0,0.0,0.0
pool1ld9hkah2dkzh73pvh9tf6xr0x28us34msv3zcv2sase5vhvq962,KOPI,15414088.392124,4584.7550041944,340.0,0.008,4210.796964160844
pool1lelfqaufr7mmmdkaaqd8e78a762c6ddlrnkkaepkk70nyp7ku25,,0.0,0.0,340.0,0.0,0.0
pool1lenhysfdw3w6a37mukd4xfvsfssgvzlrnhk6v882j2kns6uyxd6,,0.0,0.0,340.0,0.01,0.0
pool1les50pm26wpf8gym7cda470xgfswukzhyykvhyfsfl4dcu2ezj4,SGTRS,8183613.177314,2430.5496655455,340.0,0.03,2027.8331755791348
pool1lev7ygxcqd4aw5em7wf7y64au4hv04yl5cew27lkjmgngj46vqk,TLK,70036654.425897,20800.5219911423,340.0,0.05,19437.495891585186
pool1lfnlxfxxwvjadesxzm4c7grgs3elj70vfdnpjwjmg0ufsqnq52t,HISAI,25398188.857881,7543.1443572009,340.0,0.0035,7177.933351950697
pool1lfsslc99da8jhj5apzctsnfm76kjc6ndyc6hnynagcj8xexvjsr,BNP,32142260.190186,9547.6389649406,345.0,0.06,8650.480627044162
pool1lfvzgsrghmugvpym868mh29288ez0nncz680mamzjygu2jpuwcd,NORTH,66777951.197536,19833.5489058248,340.0,0.0,19493.5489058248
pool1lfxjjg2fmaea3dnvu6wpxylrtrzq0pkgjutjesuzwem4xymtqaj,FGMTH,561898.684879,166.8809924115,170.0,0.1,0.0
pool1lfy5rdaps2m3n5ere4l55rw6q8jn4nwt3jf9yksj8q9h27kng2t,FENIX,12455201.65021,3701.024945848,170.0,0.02,3460.4044469310397
pool1lg4pepngyq03jdkskr3689pv4a4djra9q8nkzu6hwtzezwanhyn,CDTRN,10551.383033,3.133712114,340.0,0.0,0.0
pool1lg4y9djpazcpaag230mawgx4w43vmld7xcd7rq35lpjvkn333nj,GRUNT,12421.419815,3.6890986404,340.0,0.1,0.0
pool1lgves5hhdt5h6jzy7sf57l6gq9x3csf5w05ymv5zq7a9jfwn7kk,AdaPi,1036.427591,0.3078136427,340.0,0.005,0.0
pool1lgzryt60tckrjspn7z0gxup6ms6srd2xmtl9y7wvt5fsxnd2qxh,,6971.108217,2.0703829525,340.0,0.015,0.0
pool1lhvpgr8lhsf6h03v9zqxm74pa63rdxx4yuvkqfw4tv9fua8t37a,OSAKA,9114174.027358,2706.8926437494,340.0,0.03,2295.885864436918
pool1lhwzsyhh7dmw9wuz7qxnml2z5ef5303lp7jxgss2qnat22sprgx,UNION,1699.164094,0.5046429136,340.0,0.01,0.0
pool1lhz4gsk5ezdl5s4mv2kxgrkhzzhad6me2v0xmwuyt845vensdlc,SECUR,44239078.625301,13144.1789388759,170.0,0.03,12584.953570709624
pool1lj9t0saaxejj6drmxefgejwuy47lx4ewwruwvn3uttyuw6f5389,ADBV,501.251536,0.1488690984,340.0,0.08,0.0
pool1ljqjqskd4f4zekzddw204u5xtzhyz2cllq5v5dmn27zdwf9c70f,WPBJ3,75637906.629269,28818.2385339971,340.0,0.04,27339.108992637215
pool1ljywsch33t7gaf02aeeqkqpuku0ngpwl9fm04t7u5sl5xyunmgp,AUTO,19791787.237272,5878.216179893,170.0,0.0,5708.216179893
pool1lk0hu3njxgra3emgfa73268el89qzytecff0fzz982avvjsw3l6,IMPI,47550.955609,14.1227233423,340.0,0.03,0.0
pool1lkcd3w5g6s6v3hf6kwt55dqpalrmq9h9f3ec033nnzhvgjgl860,FUND2,950974.813854,282.6758932513,495.0,0.0,0.0
pool1lkpj6fa4l0sy39qfvyl4pcsnnd22y8np8j98vzwula2kuxgers4,JOY,6279235.608842,1865.308046782,340.0,0.01,1510.05496631418
pool1ll5mu4rgne203spelzdgrse0v7yk9rfzkp243rtt60rgu8mh3q8,WAN,59069.597444,17.5439275276,340.0,0.005,0.0
pool1llknxwa7zzugc52mnv3lpxgh7az8wnqylrxxfqhzzm9e2eufug3,,229.374109,0.0681229282,340.0,0.2,0.0
pool1lll300yc7lf6v34agp6ctzxdwk6s96cu0lxq3kk0msgvzchq3f4,PHNX,0.0,0.0,340.0,0.02,0.0
pool1lllmq2jgcqrag5c77lpc5m34fsqn63leadyx9tzx842n66ly3ql,,267892.624193,79.583247534,340.0,0.0,0.0
pool1llwfa6erdh7k87j06y2z9999jcc84cnezwhg9e2sulrgwzrsug4,,4.613866,0.0013702942,345.0,0.15,0.0
pool1llwt52flj60vwd2tv3z4qzynu9p2njvsm95cf603zemlua4f955,,123.042202,0.0365428958,340.0,0.03,0.0
pool1llxh8l0h8g9ghz3nrzh7ndvev4x43vnk72nsemzm795vxqs6dp8,JP4,9838321.328894,2922.5560373141,340.0,0.05,2453.428235448395
pool1lm89trd8cl36k8njlhgsemavry2jymnhddpvtk7fk7r7g4e3fep,BNP,60964.901339,18.1073249569,345.0,0.06,0.0
pool1lmzhzkdvkh67a8hjcexlhajkk8f7kz2tf35frjut6creqs2kedg,HRDIB,2302877.639974,684.1203650994,340.0,1.0,0.0
pool1lnk67xp7jsc2e3yyun3fpaqvkx0f3c8q0ml29ge85udeghn2gvn,WIRA,1007367.632547,299.4769539758,340.0,0.0,0.0
pool1lnr8t7pxvq3vfg8c5lc7yjcq39haws4ntu28xpxzx4zyya9ntny,KKS,34802274.695681,10336.0945219796,345.0,0.03,9691.361686320211
pool1lp9pugfvyrjt8rqj5v02yvucchzj27tlru9kwl7nj0fh2mjc5d3,,2112.667281,0.6274514336,340.0,0.03,0.0
pool1lp9wmr8dkcceta5we999nvlfh9um06cd6sggtt5523eawf7mtg4,YYG,10551782.199983,3133.9791938855,170.0,0.01,2934.339401946645
pool1lptznmldt230m0ugku9ygx0jucm74y7sgmac4mu5x2x9jznr84r,HST,16638.426514,4.9415655573,340.0,0.0,0.0
pool1lpw2wnj2vrc75fv7f4jnfzgkqvlrxlampz5nmduwve47xgnckns,BNP,73462.825617,21.8195609674,345.0,0.06,0.0
pool1lq60ecvs6ake3ntq45sv38v0xq3traf3tvc60vx7263n5c37df7,,10.277188,0.0030522714,340.0,0.02,0.0
pool1lq78uw50ple5j3ruk6rx3np3u5ya0hcgq2k47yfmpuj46mahwnl,,0.0,0.0,340.0,0.0,0.0
pool1lq7t0qg273vp8t2wzmeyj7sdq2vhu2v87jjplgurpfxcs9afnr3,,7237074.786452,2149.78681299,340.0,0.2,1447.829450392
pool1lqeg5d3jpwr3nvra568nk28sr8lttyr6cf4yyssdx6qtxea9nmr,,377689.59473,112.1906884142,340.0,0.05,0.0
pool1lqpymyzg9glc88r7urptuv0d8t2tu9ty7xtshvxmgpu0j4lp8p3,VINCE,6501245.339774,1933.4917680655,170.0,0.01,1745.856850384845
pool1lqucyxuvjktfmpf7fd28j54cfgamyrxed344vnwlm9wqkwjeqwk,SPS3,11794614.704944,3503.0922468697,340.0,0.05,3004.937634526215
pool1lr02c9krwmtzr29e9h2w5e7crr9elss7qfflkr42j0ke6de4vh7,nmk,32634.679791,9.6926206242,170.0,0.05,0.0
pool1lr54356svvdz4yeqrq69wn6la2025l9r65pm26xxl466gxqqs83,,525.372401,0.1560328698,340.0,0.03,0.0
pool1lr5ku0p3jhykdf3a2kcr0tyra30qvzrtl02dr6uyv98rxdsy3k9,STAKE,788736.194132,234.2595425254,340.0,0.0,0.0
pool1lr7pglmne4pgl4nynz398cuyjdfwhg0xxad83eqy2s6hv0cx3cc,,0.0,0.0,340.0,0.01,0.0
pool1lr9vvcf5r5jgkgv5ly7z2lh068ymzg4xmqk5f8pu2k23vt25x7a,HYGGE,222759.542392,66.1585086912,340.0,0.0,0.0
pool1lrd3lza7r2a3uf4z9y52zf792kmmgqpxgl8suaz88g7fg7sdw3g,,0.0,0.0,340.0,0.02,0.0
pool1lrgpe8s7yskeqwvgu4t6tmkmh8eqwu0xj56yvufpxcn2kjgn7ss,HUB01,9199.194224,2.7321352445,345.0,0.15,0.0
pool1lrnyqdlrj97d0ju5j6d9xa8prw0xeyumfd53rz5wk3gf7czqzjz,TYGAR,1551155.806234,460.8809138369,340.0,0.01,119.67210469853099
pool1ls80gx9sen3qc7s6c7u2ajw6hk8faqanljugcg5tfukp6qscetv,LGBTQ,142163.71662,42.2220404717,340.0,0.02,0.0
pool1lskcfz80qg2kr2p6776kl9emjn8ulkqsqse7um7skz4y2lwa0cu,CERO,17358178.979861,5155.5798695774,340.0,0.0,4815.5798695774
pool1lssudmnyy4vlzrvpmw4539xwklnx0lm2murc9t7n25u9sg2ce3n,PREV,6.0,0.0017819688,340.0,0.02,0.0
pool1lu0gwsvugl2cgx6gzk9zqdjwutd5szp293wpvwj4fvq4jleg8ww,WBFL,20893353.15236,6205.659125113,339.0,0.01,5807.9925338618705
pool1lu2luhmkyayq9njh848kfknn6evwzmn3gzsxar7z3sttg7grxcm,PPTG1,95774417.551118,23025.9051370992,340.0,0.04,21778.46893161523
pool1lugxr82p89qm35spzwccle405t5dfdznhrasyrtr2cyv2vyfud6,KISSA,264393.801532,78.5236150847,340.0,0.025,0.0
pool1luhm55xxqp0cv7a43rcfrr8m6m74kfe7wdvqdgfzt483x29lr0t,CF5,35000041.522467,11030.3946432345,170.0,1.0,0.0
pool1lujmnkmp7auuvphrhlxe9xtsqwt9vk8zemg8pkeztr367f0grq6,ETO20,0.0,0.0,340.0,1.0,0.0
pool1lum6jezln4dtxsvjgagnd06uavwps9ntks9rk93h7spzkgyzu9w,LOTTO,6945.505531,2.0627815823,170.0,0.0055,0.0
pool1lunsvxzwgxjqf622gq72n6jhclq5juy0mqh9v4ktufdrzulfncr,DERP,3140.93108,0.9328401992,340.0,0.03,0.0
pool1luwt2c73ng94v20qv75dcyduml727s39w3yr8xvx6eue6ae58h2,QSTKE,3841.060475,1.1407768974,340.0,0.01,0.0
pool1luyjjta9jja0nvh4wzqt4jvtesrlt893dj4c7x533dvfq9zshvp,RXR,191624.553797,56.9146345266,340.0,0.02,0.0
pool1lv7v8r8ge22agkuv2astu503d42v749p6rp3sg8l6twuwqm525c,,5341.73636,1.5864719262,345.0,0.15,0.0
pool1lvgs6gdcgl3lgcc77wxmuyst8x4h9gxcth07pzry0rfsv5ntl3r,BNP,32187119.774565,9560.4368007217,345.0,0.06,8662.510592678398
pool1lvl6pfge9lgjuanu3556x29zglf6s3fw2lf2m823x9duj9gz6tu,LBF5,569.613562,0.1691723459,170.0,0.06,0.0
pool1lvsa8e0dw6z8g2fkw7prnfa7627wuy5jjexaadck6w5sxw5xkvm,DIGI2,32958941.749797,9796.7486663575,340.0,0.04,9078.4787197032
pool1lwp52dj9762g7uk2jk3czwywxqaa4753v7x2v56qr5l2znkky4h,PMP,1000.713424,0.2972066806,340.0,0.02,0.0
pool1lx7hdfz430vmrwhkrdgxu8c0xclffltavmkejpqzzz4ax0lnfvd,,1046970.618957,310.9460332867,340.0,0.0,0.0
pool1lxhlu48gq0606mj6k20mh56zz804zf7narxvmty4pd3mgee65e5,ORPH,226848.173372,67.3820734565,340.0,0.01,0.0
pool1lxqewhueg4hzyad766zhdwsjet5348ww8mzejf6fprxaw8wfq5s,YOON,8809220.605439,2618.2728866738,340.0,0.02,2232.7074289403236
pool1lyh8e725vttnkr5eylgfap7pmnmkrk0wznpkfl8qxahyqe2agcu,ETO14,19232.364293,5.7119121365,340.0,1.0,0.0
pool1lyvg6ukqpumsr6wz0jvh7xutcgdtcyyde4wkvptzyl8rql4n3c6,FLAIR,552693.233724,164.1826295354,500.0,0.0,0.0
pool1lyvtenf7325hsrtdgeqsv7yau6hyq7ztpdwwdeqcueh8s83h34l,,0.0,0.0,340.0,0.0333,0.0
pool1lyxxsvl8tulypzj6rql4yaw9rsh6q6237fmfmj76a4mfsrz40gk,BOX,10589.719757,3.1450916913,340.0,0.01,0.0
pool1lz95nzjjmr6449lk0avhplw9678m6kxghvxzg2yfcmy3vl0k6jl,,103.230899,0.0306590399,340.0,0.035,0.0
pool1lzg07gaddygem6f5ch60yv0l0g2529af87hqgw6gkqdmsfs39z9,COSMV,122.084935,0.0362585905,170.0,1.0,0.0
pool1lzupr43772kfux007sdt02vlx7uzmfcplrwmxntdztxmwv9myrj,CRCI,480521.055956,142.7682532194,340.0,0.02,0.0
pool1m06dl8dfcy6d0475fanf0mtnnp2tzhw8rarums042q3jux23q0j,BTCS,36165712.0605,10741.34806715,170.0,1.0,0.0
pool1m0drnjxsvnlesq0rwmur2rh6lenuql57jfzd6cf6aegj2cv7ugy,EMUR1,60196587.330888,17878.1981324988,170.0,0.015,17442.57516051132
pool1m2tgjxn880a3v6w4v3uf3kz9kduhvtr97slmpwnppd6r63230sm,,1.044631,0.00031025,340.0,0.0,0.0
pool1m3gg43uhtetn4hmw79u8836dyq8qe4cex8qnn6mks5egza7n6tp,ULTRA,2146583.31413,637.5316923513,340.0,1.0,0.0
pool1m3h5p82m6v99nda37rmed8vrkqt43e2a8d89k76gw5ets0gdyag,BANK,3174193.184991,942.7552322024,340.0,0.045,575.631246753292
pool1m3tqw6s5dphrlkxyr97faxk4cm3gwejv54mtyfd6w34dsx429eu,ECOP,597.625746,0.1774917374,345.0,0.0,0.0
pool1m3wam7j8xjahp5mq03rfkcfcy45kevzfyekmdy74x8ghgpm5cdz,,122680.092731,36.4383752117,340.0,0.03,0.0
pool1m42um4nhc654jyjasdk6mu4q38yf3qcswqcr4q2ysc6sjhyve9n,,76828637.678619,29540.0891591324,340.0,1.0,0.0
pool1m4awll97kncxpantx2cvswt3yfh0sqkhzzg7m2rstyy36udnt29,FGMTN,5.046709,0.0014988463,170.0,0.1,0.0
pool1m4enp55hp80tf6xl7k6f6593wnyu3pr83xfvef9x3ktdw9m0em5,AZUR2,20897786.681342,6270.3539013259,340.0,0.02,5811.7468232993815
pool1m4nc6ea8htk9t58yx43sqluln7cp2a6qmzq257uudrvtkue8vw3,,712.881149,0.2117219939,340.0,0.01,0.0
pool1m4njkh73pdj90xxkgaz9dnh7gffweeupft8nfurlntg6cgqfmy8,Pier2,14472738.546756,4298.4319266466,170.0,0.01,4087.147607380134
pool1m4r66650ugw2xshz3gtred6wdxcn65v48r0r6p4vy64dy276q8h,,4.105189,0.0012192198,340.0,0.075,0.0
pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,,55.651486,0.0165282018,340.0,0.01,0.0
pool1m62sl6rauje9cknrkhwl39tc4hujudkd7gp478dpz7tagmjr8wm,,16022935.893662,4759.7486893452,340.0,0.0349,4265.499460087052
pool1m6awcstjzafepr5dwan54gemvh4y8dlvmqjtpwxsa7uqurcuq0l,,76827874.430358,29539.6621313371,340.0,1.0,0.0
pool1m7eljcrzd593cawzwpts00mmnxnj52kr9da8r264r7c4kfd4m0h,,3866.076017,1.1482044634,340.0,0.13,0.0
pool1m7mmef85qylqdqa3skut8a7akklp5myaanrn0gqzsfg37j3vms8,REM,10.899413,0.003237069,340.0,0.02,0.0
pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,,3233.967812,0.9604737576,340.0,0.01,0.0
pool1m83drqwlugdt9jn7jkz8hx3pne53acfkd539d9cj8yr92dr4k9y,BKIND,1702569.498024,505.6660356062,330.0,0.01,173.909375250138
pool1m90qdgknvwdewy6n7dz9ufkfqtscvdaqnw3q2vaphp20z27w706,KRAY1,1187.238209,0.3526035714,340.0,0.015,0.0
pool1m93zq87dml37q6x97fqkx22qf2l0pj40pmpz86xer0ecc9vtsud,PAWS,1004.936177,0.2984608163,170.0,0.0,0.0
pool1m9h0ndgxlgxa63wsszv7a6l4x8lur35wktlnrycme6t852xrq76,VVM1,20825.937233,6.1851956883,340.0,0.015,0.0
pool1madkc465h6e9887ctj2adnky2t46km277wt3rs97hlzukzl4rx9,DEM,500.954444,0.1487809277,340.0,0.5,0.0
pool1mayjfth7yz6mpd4hhtcwl974ut8hld8hls2f07rrdul3ypqt9rm,LFG,0.0,0.0,340.0,0.0,0.0
pool1mc4h5pk0juqfd5lj08d09d9tfeyd86v7se4kq2jyu9j0jy8ey4y,,13052.27821,3.876458788,340.0,0.02,0.0
pool1mctfqjen6qflfk65vz2hm8zse0a6e3g289hc0rgvrml777g85yq,VELA,844.013198,0.250667615,340.0,0.01,0.0
pool1mcvq2z34f9cfdmkd97famsh20ekqtndw246ny5e8ug3mxfdf4zq,HIVE,1754157.471575,521.3101375389,170.0,0.01,347.797036163511
pool1mcwcfl96ew79rmj4zxehr33p55e4e62dt4whyr2vqesswp9mmvz,MYB,4813006.563171,1429.4547951778,340.0,0.0,1089.4547951778
pool1md2zw92j6ye2m2dl34x6pvp8phdpjcknay72tzrz4vcq523druq,HOOAH,0.0,0.0,340.0,0.025,0.0
pool1mdyuct0kgd0hcjjnea999me5dxqpepr4y8du4smegfm3vlr37w5,AY1,906903.744737,269.3463017812,340.0,0.0,0.0
pool1mdzxt5rl2sgnehedgnl0jwk8vumsglequrap26qgg0uwg4cuq52,FGMT4,10101656.564206,3000.1395586082,170.0,0.1,2547.12560274738
pool1me68mzk9kephj0yqya6xu9jefjvtg0dvmly3m9sy67cezrexalx,BNP,1469534.491373,436.5247293048,345.0,0.06,86.033245546512
pool1meljzszklf23y97ka5sjqwasnel50xe5ar68gz70slm0jmt2wxs,MRPHM,63271.225078,18.7913026014,340.0,0.03,0.0
pool1mfgqn8n658vjdcvg3xgtr3qyet64fht0dzsukqeznxw36z8g2k6,CSN2,3875527.668061,1151.0631778995,340.0,0.0189,795.7340838371995
pool1mfm9nf0fc2wknc94dxyedny3vxtmv4t05arq7czyxsmg7qcy76n,BYADA,1914.491173,0.5685939202,340.0,0.0,0.0
pool1mfyzxyggryp0jhgghvzas7qjdyz2rcfnm5rfq8s9uefvukrlps5,BD6,76156221.778754,22618.2696573676,340.0,0.03,21609.921567646572
pool1mgpcx225587y9uf2zcwrputd3kj70jfpf654ca86dehuw5qk5pf,,209.736273,0.0622905819,340.0,0.0299,0.0
pool1mgpzhdjucv0hyyndzq08la7m5h645wmsat35gxy9fv6au9k7eg4,,1029.618662,0.3057914226,340.0,0.015,0.0
pool1mh4ng2ldxk4sqfppzu6r4knxrk6e87e9c4wgrred84uy7xauzlh,CCV2,32248857.032261,9577.7614066766,340.0,0.03,8960.628564476301
pool1mh5qagd86gndurjs44k9dwurktdr7rra9prm5wwf09c77cwwaqw,CPATH,10687.792319,3.1742247194,345.0,0.01,0.0
pool1mhrvkx5vfv7ygd55wsknycz2a8d6gd6y8m8rgdnqwa7jcy34g05,MCRP,15243.976509,4.5273817672,340.0,0.0,0.0
pool1mhww3q6d7qssj5j2add05r7cyr7znyswe2g6vd23anpx5sh6z8d,GMBL,565993.105629,168.1097552378,340.0,0.0314159,0.0
pool1mk9k389xy5szdzyc0fpty66fu93rhwnar3202vy0d7w9ue2rycu,,2419.912775,0.7187015045,340.0,0.0,0.0
pool1mkjtce8r8yeku0mmc9vpwl0scuwuwc8lz89ckpj3k0kwgvlunv5,RSNG,14299528.53152,4247.1382112597,340.0,0.05,3711.781300696715
pool1mkprng8gaw4uzkd0x9ppjw5y52gv2qnwuet9dtvmdy6fkjuv9u3,ETO15,0.0,0.0,340.0,1.0,0.0
pool1mkw6psku0jvaw60uqleul9jxlmyt2xet3urjrgu6735ryxtga60,CRYL,101365.782198,30.1067674362,170.0,0.01,0.0
pool1ml8hj9zhv5esld4dwuxrkda0ktclw4g5xfggg86nw3majud2uf6,,548.60634,0.1629332288,345.0,0.15,0.0
pool1mltwh4elef39dkuuz058lgfuvx79c5wcnz3szau3arhsyq22ace,PARTY,90738.500126,26.9488631439,345.0,0.03,0.0
pool1mlw3uh4m8qy0jlc8x0amx58gwt5xz277ya60xk6xv5daxjzt2gs,ASTRL,171.162648,0.0508344229,170.0,1.0,0.0
pool1mmrh2l3t5r7w5l7e82ven0e595vhgvu0hyf4ttrgcyejq8gwqcm,FKAI,76.874263,0.0228312563,340.0,0.1,0.0
pool1mn0ydnu5tt4w80y3dxdsajddhdz03p6mudk8vlh55r5exqywxhh,,1.86549,0.0005540408,340.0,0.01,0.0
pool1mn6relcs7dn2fqzfq5yjlwxa49d900p5sdpw62jlx45k2djgwe4,RED,24435324.385274,7258.0791497985,170.0,0.0,7088.0791497985
pool1mnghpud4rypv76fgq5urhzaujlevp94tjxug6556e9qyua43ktl,TRDMK,5612.300437,1.666824712,345.0,0.15,0.0
pool1mnhywmx87p5dlsk86szshumnn5pljdnacr0e8zsq2v32ckh5wyf,,43014.883895,12.7751979881,340.0,0.015,0.0
pool1mqy259k253xryf4hvdq0n72n2uvadcgp34r0fxwpqzm0z5n0qp6,SPS4,17024762.075901,5056.5246733315,340.0,0.05,4480.698439664925
pool1mrxg6svcug7mc459ce5zum4qd6p0hkfc08jzpphxfnxzz8yf7ll,PET♥,1476163.150429,438.4343984045,200.0,0.0,238.43439840449997
pool1msfz0v3yrzl3k5njsm92uw59cfs5uepajs4a62rxfm5xke9d2zr,,1047.231164,0.3110222074,340.0,0.01,0.0
pool1mt8sdg37f2h3rypyuc77k7vxrjshtvjw04zdjlae9vdzyt9uu34,ABLE,45373236.443159,13476.7161490313,170.0,0.0,13306.7161490313
pool1mtmjss36km0v4qzn4eqvv440ed9flwqtkp4g8lp0ueu8zy6hvpl,,0.0,0.0,345.0,0.005,0.0
pool1mtnhc34ylrthfu7vzja3em2j5csaq3ewd5z294hs8xw2w6nupuf,,1360.197288,0.4039716362,345.0,0.025,0.0
pool1mtuhuh8hkf8am0qzx45y58kll8q83sjh6pwljrflcmw970d82f3,KILN6,67753433.424012,20122.6597838252,340.0,0.03,19189.17999031044
pool1mtxmk0skqkr5y0wxnxps4n35j6wn9q8dfr82y423vvlp53vccux,KILN3,12510888.130769,3715.688697145,340.0,0.03,3274.4180362306497
pool1mugxe86p0p6fzeesthdzkuk3h9xtndf4my9cznmxtmpvujzlw4f,Kings,12.691233,0.0037692302,340.0,0.01,0.0
pool1mv7z7jzats0g3s36rd6sk08ew6wg4pf7ulu9uvd6grpdc0mh7e0,,0.0,0.0,340.0,0.05,0.0
pool1mvk6eup390pja32f2r9fgeus5sr5u8l6x9ver65tf7q76t6309z,GSG,3209.593764,0.9532338494,170.0,0.015,0.0
pool1mvl09pgsejrudghjhq79qurugrvqy3pceznp7f9vz63n7ku7jqx,AMZ1,14419205.140954,4282.4664800363,340.0,0.0,3942.4664800363
pool1mvtxupzcgdtslv2sw0l3f4zlhd3a69fue6gu0vhqz47w7j5zryx,FGMT5,10440768.729879,3100.8541113723,170.0,0.1,2637.76870023507
pool1mw8jpnmxd22vw4h68uqw70nx24vfju4aav9rznesc4vnjnt68g4,OZGRN,4845.770281,1.4391687372,340.0,0.0,0.0
