pool_id,pool_ticker,epoch_stake_ada,declared_pledge_ada,active_pledge_ada,margin,declared_fixed_cost_ada,T_ada,R_ada,a0,opex_epoch_ada_Cstar,ada_usd,z0_k150_ada,f_ada_k150,Pi_ada_k150,coverage_ratio_k150,category_k150,viable_k150,z0_k500_ada,f_ada_k500,Pi_ada_k500,coverage_ratio_k500,category_k500,viable_k500
pool130u9tm5kzsjkzlt4zq989s33fne5n9qahkdcmamh688wzrk78g6,HAUS,2794.413809,500.0,500.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,1.9925606930258681,1.9925606930258681,0.001971649261464877,losing,False,64070000.0,1.9925633743165434,1.9925633743165434,0.00197165191461607,losing,False
pool136903m0kag2amlga2ypcz8wnf7d552qgy5t6vz2pqlzuq2kyshy,DEEP,322752.606257,200.0,200.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,230.13913130332153,230.13913130332153,0.22772387805126268,losing,False,64070000.0,230.13928207823716,230.13928207823716,0.22772402724383287,losing,False
pool136ahugdvaenv8ed0d3m9af4dxxtzu7u3vpfq4mxk7qq6xuvd0ca,BLOXB,402384.878643,50000.0,50000.0,0.035,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,286.9385892884811,286.9385892884811,0.28392723977570844,losing,False,64070000.0,286.9798167755876,286.9798167755876,0.28396803459053643,losing,False
pool136wr0g23dw9daekuyqtgk366vywms6meespgpm3hdguxqczaaug,DDLT,18163097.793791,100.0,100.0,0.05,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,12951.2167542234,970.6267992341026,0.9604403110862184,losing,False,64070000.0,12951.220999296676,970.6270115099697,0.9604405211343029,losing,False
pool1378u3xd5h393n0dwqszfw4dmen5vlmnm2fsdczd3v92n6dlw6qm,FIRE,322596.236241,10000.0,10000.0,0.0145,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,230.03069791720694,230.03069791720694,0.2276165826467115,losing,False,64070000.0,230.0380054614278,230.0380054614278,0.22762381350006347,losing,False
pool137x32lrkprphrd0aa8x4jqz98z6lc0wawlc88hdjeps4qe408ad,KUBE,153854.936037,5000.0,5000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,109.70716052642723,109.70716052642723,0.10855581101565513,losing,False,64070000.0,109.70890023122504,109.70890023122504,0.10855753246268145,losing,False
pool13846y7q7tng3endxhet9qdcz5w0fjs09ytcye4dm5g54wmyqeqr,BSP,22058261.099579,40000.0,40000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,15729.547280464225,521.5234925091518,0.5160502324678263,losing,False,64070000.0,15731.607401605366,521.5477921443337,0.5160742770843482,losing,False
pool138e249zh9l93azsf2pf7wyhxyayzcxdhsrg3vqpfx665c8xa348,LGND,48874.035738,500.0,500.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,34.84970398636863,34.84970398636863,0.03448396496402293,losing,False,64070000.0,34.84976051696363,34.84976051696363,0.03448402090134332,losing,False
pool13fg83xz9t4yunpzjmcras7kqpyssl6247uqva53s6jntskmhvc7,,597.415541,500.0,500.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.42598779409608645,0.42598779409608645,0.0004215171575763374,losing,False,64070000.0,0.42598790794320673,0.42598790794320673,0.00042151727022866035,losing,False
pool13hc7e9axpm0c4us03rwcw996t8zyz5452p0hpa6ehpy2z6gnqae,AZER,30469.536878,7000.0,7000.0,0.025,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,21.726498107722605,21.726498107722605,0.02149848388470303,losing,False,64070000.0,21.726882150332504,21.726882150332504,0.021498863896880736,losing,False
pool13hqjq6yxcsk3wpygedcp04crk58qsc00gw4wf77q6kehxxagqme,,46704.196704,39100.0,39100.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,33.302772007110626,33.302772007110626,0.032953267653212916,losing,False,64070000.0,33.3034703004323,33.3034703004323,0.032953958618118916,losing,False
pool13kd6k66rrrhsh4s9px92qxymsrkjcjy336lpg80tt38lk6r799y,IOG20,111882822.614253,500000.0,500000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,79834.06787884247,3069.4202688765,3.0372074624565064,comfortable,True,64070000.0,45792.13483146067,1900.5941598280522,1.8806478942826304,edge,True
pool13l0j202yexqh6l0awtee9g354244gmfze09utxz0sn7p7r3ev3m,DUCK,1316830.736973,1000.0,1000.0,0.02999,1000.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,938.9687837649664,938.9687837649664,0.9291145386579877,losing,False,64070000.0,938.9718591933986,938.9718591933986,0.9291175818105593,losing,False
pool13lfrlz8hw64t2zr7hfvd8juxjcpdrspvslrtu0y76yxcs8ufvpd,,1158550.76739,1000000.0,1000000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,826.2700088547923,760.3881326518233,0.7524080473016542,losing,False,64070000.0,826.6955151820252,760.7559896182818,0.7527720437002489,losing,False
pool13lvqv30e0zuk9kjextyhdemzpyefhjgd077xhmqy4gw4xuvcm5f,,131697.046108,100000.0,100000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,93.90989048413535,93.90989048413535,0.0929243294145867,losing,False,64070000.0,93.9173611864085,93.9173611864085,0.09293172171368756,losing,False
pool13mgf226yj5a3kwcjfnguw2qpna2uv07w7gfn07g49kwd6tkmzsp,,25048.999736,500.0,500.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,17.861226453003752,17.861226453003752,0.017673777299823803,losing,False,64070000.0,17.861255141321394,17.861255141321394,0.017673805687064646,losing,False
pool13n4jzw847sspllczxgnza7vkq80m8px7mpvwnsqthyy2790vmyc,,1151156.978693,50000.0,50000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,820.8887856290471,365.4872100393036,0.36165151218281916,losing,False,64070000.0,821.0176035760303,365.4940374184601,0.36165826791032035,losing,False
pool13n97kqrn3rauruvq6kmqxmu9f3hwzq6rq06wf7lm8e2kvuuyr9t,IKIGA,28225.27426,35000.0,35000.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool13pclvkwxee4znt7qc55k8ny89zvdkvfrt04dtd99zjm5vs2tws5,CCJ2,44283060.20542,100000.0,100000.0,0.048,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,31580.507413540065,1906.7053942238022,1.8866949927851715,edge,True,64070000.0,31590.85489969689,1907.2243186498354,1.887208471227723,edge,True
pool13q0r47yq43jljm9lnwza8uz57u420wuuwllrvkalxm6vwn2dq5n,,5872960.920544,100000.0,100000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,4188.299099617763,519.0089076983226,0.513562037602538,losing,False,64070000.0,4189.65114391737,519.0717998922419,0.5136242697584402,losing,False
pool13q8kl9s0kufpl0vjmnrk2f2nz9nle3k9l3pnzh4negaf7kmd80p,,5674.610061,1000.0,1000.0,0.05,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,4.046291026249303,4.046291026249303,0.004003826202885368,losing,False,64070000.0,4.04630195203973,4.04630195203973,0.0040038370140123266,losing,False
pool13qzk5az6sx77lk2nt8zruu0t2tsyepu9q73yaz8l8j3uqxqh9wh,,106934.472911,75000.0,75000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,76.25213386292144,76.25213386292144,0.07545188658100173,losing,False,64070000.0,76.25776019289427,76.25776019289427,0.07545745386403331,losing,False
pool13rx88l4d5gpw69e586tfcdeuzmx6f2ys95pqjnlnmlzrs739h0y,btcs,21466851.310907,3000.0,3000.0,1.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,15307.024157764234,15307.024157764234,15.14638072582368,strong,True,64070000.0,15307.174663178648,15307.174663178648,15.146529651721002,strong,True
pool13ucz6778ywff5pmcag4pcknq9gm6j04qtgh65cu9c5mt73t5ulv,GLOBE,70348.073533,50116.0,50116.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,50.16278012612072,50.16278012612072,0.049636334157780626,losing,False,64070000.0,50.165158315223465,50.165158315223465,0.04963868738837704,losing,False
pool13ws3wf9skw0ngg3aze482tdxqsnfmvf4vgy46cux599mxm8n27g,8BALL,781622.681881,808000.0,808000.0,0.028,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool13wwxqu7sj9cunca3gc8lunqtz8e5un9phrhq52870ful6jw6usm,,2562259.670952,50000.0,50000.0,0.0279,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,1827.1476453516266,409.70199145058376,0.40540227040087745,losing,False,64070000.0,1827.4415323947208,409.7157658140299,0.4054159002057867,losing,False
pool13wzpwavanfpkr4r4j30plrlc6dn6p822lkt22zdllmy7q8y7s90,CARBO,664029.722354,50.0,50.0,0.025,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,473.4870867878889,343.346977176025,0.3397436355864715,losing,False,64070000.0,473.48716438079913,343.3469791215443,0.33974363751157305,losing,False
pool13xh3tgwzhr3hn25v5m2dnvqnfcmnzghcfah5t7kzufkywuy7w7v,,13395605.481592,100000.0,100000.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,9553.082079206633,591.6630027994188,0.5854536459484504,losing,False,64070000.0,9556.195887027327,591.7480590509055,0.5855378095556186,losing,False
pool13zh79cqv3y36cgknzagwegp8y0kuzel2j046jmup97hhjwk5myw,,1051583.677294,100.0,100.0,0.025,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,749.8328916294354,350.2838208901785,0.3466076788418558,losing,False,64070000.0,749.8331373832095,350.2838270568085,0.34660768494376853,losing,False
pool140x77a7cz2j689lmxf836qpjtc3y83rka28v6gpswxdw2mag62e,UNDR,22174503.279126,250000.0,250000.0,0.0299,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,15817.047833258155,972.0379177131018,0.9618366202258578,losing,False,64070000.0,15829.924069478386,972.5637459987215,0.9623569300736974,losing,False
pool140xj040w37pcufxdhpjne03sn2rd0fxys4m2c0sgjw5pqjnlx8f,LAKE,274576.083523,25500.0,25500.0,0.0,350.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,195.7931115194286,195.7931115194286,0.19373831124861002,losing,False,64070000.0,195.80796460298814,195.80796460298814,0.19375300845273188,losing,False
pool1429egqgv60r3nxlp6cvs08qcffv7duddjvyjd0pt6wzhj7akda8,,102112.206287,50000.0,50000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,72.81382108533045,72.81382108533045,0.0720496580454544,losing,False,64070000.0,72.81992303629802,72.81992303629802,0.07205569595795606,losing,False
pool142cpn2gm89q72srv9pt7jtt7p7yg43a8ltfqhz3jp3t3xuh7x48,QUASR,10324.370808,100.0,100.0,0.045,345.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,7.36180389059411,7.36180389059411,0.007284543579898219,losing,False,64070000.0,7.361806280243914,7.361806280243914,0.00728454594446924,losing,False
pool144cfav5vd6vwaej6cspzea3pjfvdcjg86uzv9phxegz87ynw2zz,,247531.286546,114509.625174,114509.625174,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,176.51770129965456,176.51770129965456,0.1746651916908126,losing,False,64070000.0,176.55345613238703,176.55345613238703,0.17470057128542044,losing,False
pool144m894gswuy3se407ma5870nkaw5ylykrak73gf4kpepj50ulfa,CLUB,3579246.256395,0.0,0.0,0.03,369.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,2552.185100713807,434.4955530214142,0.42993562967636184,losing,False,64070000.0,2552.185100713807,434.4955530214142,0.42993562967636184,losing,False
pool1479z5kd9adf44nzf6mwjqql5fvfm6d8n7ntgwr32lmtkssvlc08,At5,109677.185916,100.0,100.0,0.01,345.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,78.20543740595473,78.20543740595473,0.0773846906865519,losing,False,64070000.0,78.20546301643982,78.20546301643982,0.07738471602826129,losing,False
pool147t2chee9vcyjxtafwd8emkjj88f9dra0xa2clgwlr6m7tzdzvz,GIGAX,27446.602055,10000.0,10000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,19.571001628649103,19.571001628649103,0.019365608807958633,losing,False,64070000.0,19.57140952163629,19.57140952163629,0.019366012420209824,losing,False
pool1488f5rzus7kpu3zr6zwyw8mdy0rj4m3knssv58enurgsx40msjf,,1087.461798,500.0,500.0,0.02,350.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.7754160101397138,0.7754160101397138,0.0007672782109328502,losing,False,64070000.0,0.7754166966618891,0.7754166966618891,0.0007672788902501451,losing,False
pool14a39gegmmc0xp7u3vr2lxggpphjm97nef6d35ytrukfwqvavj8j,,27786.045665,5000.0,5000.0,0.02,345.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,19.812981591709086,19.812981591709086,0.01960504925116641,losing,False,64070000.0,19.813247902933462,19.813247902933462,0.019605312767520366,losing,False
pool14arklydxklrqthvwghvguelawj44vk5cv5ukk97mgfzyxj7l2v2,,11202.422242,1.0,1.0,0.00777,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,7.9878983255232425,7.9878983255232425,0.007904067308613703,losing,False,64070000.0,7.987898351703262,7.987898351703262,0.007904067334518969,losing,False
pool14cautfm2e8jxv79tv59grnryjxs8f2wewz66wup695xgu7wjnvr,,301778.263104,2020.0,2020.0,0.022,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,215.18389692682842,215.18389692682842,0.21292559515998014,losing,False,64070000.0,215.18531219008722,215.18531219008722,0.21292699557040115,losing,False
pool14cq225dlh7qy7tcc35fgrkr9yyprlk4cppytjmdv7e0gwm4w9q6,DONT,5166.497034,5000.0,5000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,3.6839766797305407,3.6839766797305407,0.0036453142558053324,losing,False,64070000.0,3.6839786315440515,3.6839786315440515,0.0036453161871350436,losing,False
pool14g73qj0qz05ymqg7dp9kxdu8jr7uuzm6z6n3jwxpvqskghhmhng,TWIN1,1339564.526208,100000.0,100000.0,0.005,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,955.3020307418747,388.7798345259392,0.384699686337511,losing,False,64070000.0,955.5923776118941,388.80285260741306,0.38472246284991396,losing,False
pool14ga7m2hv6y89u4jv9yf8mf28tjs078j43l5h4zgpxqp7q6ey4d6,,105711.863995,5000.0,5000.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,75.37845405617675,75.37845405617675,0.07458737582770113,losing,False,64070000.0,75.37963110279027,75.37963110279027,0.07458854052150161,losing,False
pool14gu2yv67enp56dym7ww2d0d72723kgrcqsuau5nxjv9ryt004rt,,10809.409903,11000.0,11000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool14h7cjyklnrf2ylu6g2z89n5zckeyprw36lstw7lw5kvqwc4xw2d,HIMAL,488528.409756,23000.0,23000.0,0.049,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,348.35639332369516,340.78360608117896,0.3372071664371486,losing,False,64070000.0,348.38143038997316,340.78595388801745,0.3372094896043351,losing,False
pool14h9dm54ajt2nfr2znllm6cqan2q24f3s4t0m6mr8k633gz47mp2,,1021.455684,1000.0,1000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.7283500122461019,0.7283500122461019,0.0007207061590441188,losing,False,64070000.0,0.7283500624408701,0.7283500624408701,0.0007207062087121053,losing,False
pool14hsxa2zfwzvy9ncdjwnx0xkcltjmdydeayxfju7suuuewv0dnke,KROM,109790.579049,50000.0,50000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,78.28927702656036,78.28927702656036,0.07746765043107921,losing,False,64070000.0,78.29627718434048,78.29627718434048,0.07747457712393511,losing,False
pool14jvknxnz7zmp9mgmxmm5nmm5r0fsqcpnjrwes0kuq5w3uy3nxa4,,36.447221,5.0,5.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.025988727318243542,0.025988727318243542,2.5715982054034088e-05,losing,False,64070000.0,0.025988727685736568,0.025988727685736568,2.5715982417670367e-05,losing,False
pool14kg79f3v5lqfvp5etqvmy6m9kuzpnd80w5cl44qrl8tpuk00quc,HEX,1350895.633772,109000.0,109000.0,0.042,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,963.3931287845562,414.3697700443047,0.41002106181295517,losing,False,64070000.0,963.7102694368778,414.4076044000199,0.41005849910646647,losing,False
pool14ku0z9rx9yx34zl00jtxtpyv6ehytfl8fewztavx7qvju7nrtr8,BOT,4383416.192347,0.0,0.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,3125.5992728489846,340.0,0.336431784107946,losing,False,64070000.0,3125.5992728489846,340.0,0.336431784107946,losing,False
pool14lr9ef5a22ng5xcu2rhpkkc86u5fp24r5gnj6hvnjxmsv8t8rtj,FRUIT,92569.460245,310.0,310.0,0.031,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,66.00677428247432,66.00677428247432,0.06531404951489213,losing,False,64070000.0,66.00684112796627,66.00684112796627,0.06531411565885717,losing,False
pool14mm59ntjqzphjr6chrww639cdr3yjce4qcwzc5jkk38y22u7uc6,ZZZ2,134943947.52006,50000.0,50000.0,0.05,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,96228.67277456871,5168.18626002414,5.113947423712043,strong,True,64070000.0,45695.87294727744,2623.7588240508476,2.596223124248215,comfortable,True
pool14nl3h9l6mz3tutjl76849v33x409nl63md3d8ay7wrmnvujzrsk,,155531.41585,51000.0,51000.0,0.0314,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,110.90717203080409,110.90717203080409,0.10974322869614797,losing,False,64070000.0,110.91965109269583,110.91965109269583,0.10975557679337218,losing,False
pool14nlun87fylxm7d7c28ydalp335scey8c588vzf2ums7wj8xt80x,,92820.799854,8250.0,8250.0,0.022,348.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,66.18666242917159,66.18666242917159,0.06549204977998987,losing,False,64070000.0,66.1882934178576,66.1882934178576,0.06549366365185309,losing,False
pool14nntqycjrv90n0v5fwh72jkru04rdkfgjhmr5emuh38pqwuuf57,CMAN3,59301.217306,1000.0,1000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,42.28485033550274,42.28485033550274,0.04184108129150196,losing,False,64070000.0,42.28498660020301,42.28498660020301,0.04184121612613791,losing,False
pool14prutdqlndelj94pdz6h03yjh8c2qrmvgzrh4f46nryn2024u90,ADAMP,5053.074282,1000.0,1000.0,0.2,345.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,3.6031036987435066,3.6031036987435066,0.0035652900167476975,losing,False,64070000.0,3.6031131718480194,3.6031131718480194,0.003565299390434322,losing,False
pool14pxhk34wlpu2azrnwy9ah8hrzxgffhqthcxcp620209eupfjfcn,1337,533927.270154,100.0,100.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,380.717424146808,340.4147240056698,0.33684215568776926,losing,False,64070000.0,380.7175489134299,340.41472527647005,0.33684215694523273,losing,False
pool14qugk4juy7ds52glqhuveyntrmzr6ymaswyjhj9k53k3qdnfwpf,SABAI,569727.233686,26000.0,26000.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,406.25873116771925,344.2884741995933,0.3406752518316815,losing,False,64070000.0,406.29179028176844,344.29061388979204,0.3406773690663609,losing,False
pool14rpgdxcawg7zjqv0xl793nhmle76n6r5kqe3j2mvvkdg5llxzg3,YASP,325596.885719,52000.0,52000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,232.18143649057495,232.18143649057495,0.22974474975079381,losing,False,64070000.0,232.21472974390667,232.21472974390667,0.22977769359966776,losing,False
pool14rs7ky0p867k0fe9mk3uug9c6w0mwlz3sllh7rpwxcqacr70s8t,KIKO,110497.619322,110000.0,110000.0,0.029,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,78.79049838058131,78.79049838058131,0.07796361159098,losing,False,64070000.0,78.79068971890844,78.79068971890844,0.07796380092125872,losing,False
pool14skj6e4rpjanzclx3fc880xnl8xafgg63tmw93t9xspvwx985qu,EVRST,210018.841426,1000.0,1000.0,0.03,400.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,149.75435297497344,149.75435297497344,0.1481827180861806,losing,False,64070000.0,149.75484150478374,149.75484150478374,0.14818320148899142,losing,False
pool14tdqa54j9kwhxpx3q55zrgt2gc8lqk9trkhfe7m36fhp7jjzf6w,,246.700133,0.0,0.0,1.0,369.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.1759097750432152,0.1759097750432152,0.00017406364547004803,losing,False,64070000.0,0.1759097750432152,0.1759097750432152,0.00017406364547004803,losing,False
pool14u30jkg45xwd27kmznz43hxy596lvrrpj0wz8w9a9k97kmt4p2d,,139431399.181317,30000.0,30000.0,0.035,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,99425.8869698709,3828.5791461636377,3.788399155124439,comfortable,True,64070000.0,45691.59464131374,1936.7221180455447,1.9163966985158314,edge,True
pool14vc8rpu8uuvl2jns8g3qlllm84u5kfmfkr5k09vzfjlyxe5mlfv,RADAR,65608429.77547,1.0,1.0,0.029,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,46782.15612860058,1686.8232150699575,1.669120422707904,edge,True,64070000.0,45685.177396283485,1655.010815597556,1.6376418864983313,edge,True
pool14w30uj9a4kqn357m3ucyxllhwqhznagyjfr52vk5vfd67vwmvcv,,144119.678018,88000.0,88000.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,102.76963117681801,102.76963117681801,0.10169108932038963,losing,False,64070000.0,102.7812264628418,102.7812264628418,0.101702562916755,losing,False
