pool_id,ticker,sigma_ada,pledge_met,f_base,f_new,pi_base,pi_new,ratio_base,ratio_new,category_base,category_new,desirability_base,desirability_new
pool10p6wd9k0fwk2zqkqnqr8efyr7gms627ujk9dxgk6majskhawr6r,BBHMM,7036434.076718,True,2093.915835428461,2931.4821695998453,493.51487759678173,566.8244918167223,0.6659121286913096,0.7648306486282609,losing_050_075,losing_075_100,0.00024676940878611535,0.0003646118644659431
pool10p7hdyghmkfuuxep4slslvjs2fk0hechqwadc2348e6g2x8hta6,SBPIO,360.524775,False,0.0,0.0,0.0,0.0,0.0,0.0,pledge_not_met,pledge_not_met,0.0,0.0
pool10pd44d65586rldtdzuu88e7mn4sxjctvdksmt05nnqfzqu7g7hd,RDB,3460141.27996,True,1027.6479338312759,1438.707107363786,347.1597712370075,351.43970796417614,0.4684314754322439,0.47420650250038754,losing_025_050,losing_025_050,0.00019674672200114125,0.0003143571167425633
pool10pktmr26fpvrt77j7m5mchqlt0mjmmfvt7ruvdewkcpasp0nzkl,IOGP,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,pledge_not_met,pledge_not_met,0.0,0.0
pool10pmpya78vv23pngluf7hwpg9lerepmqdmdu47huf5vsskt56wzq,,247.210196,True,0.07342015292528445,0.10278821409539822,0.07342015292528445,0.10278821409539822,9.906767261282758e-05,0.0001386947416579586,losing_lt_025,losing_lt_025,0.0,0.0
pool10pvwz69qz468m79ysw8qjcav5z830sv4zmeprru2n4anyuxwj9l,,124124.412269,True,36.86430467307241,51.61002654230137,36.86430467307241,51.61002654230137,0.04974194033847851,0.0696387164738699,losing_lt_025,losing_lt_025,0.0,0.0
pool10pxym4rs92lj853juzku38z58d9n59ra55qd2mnm820ljx4c6h9,JVNP,139.818659,True,0.04152541579307804,0.05813558211030924,0.04152541579307804,0.05813558211030924,5.603129567281893e-05,7.844381394194648e-05,losing_lt_025,losing_lt_025,0.0,0.0
pool10q2fhzwe4f5k2llny65z5z2fuhrpk3x56fdc0782djdq58p9uee,KURIS,2278562.468341,True,676.7214604781244,947.4100446693741,345.1348846434665,349.2627909911987,0.46569924464635654,0.47126913327148245,losing_025_050,losing_025_050,0.0001477780245907799,0.00026657598951483814
pool10q33p4hx4wqum6thmglw7z5l2vaay4w6m5cdq8fnurw7vjdppcf,SPKL,38230.184169,True,11.354208588589097,15.895892024024734,11.354208588589097,15.895892024024734,0.015320521333928316,0.021448729867499638,losing_lt_025,losing_lt_025,0.0,0.0
pool10qmnswfc22zm0fscg80gkwqz65ujwjkqmctv8g9l9l58wqtelgg,WAAUS,2697137.476281,True,801.1277899846388,1121.578905978494,184.53512366792063,191.9152401426004,0.24899791799269647,0.25895609614443826,losing_lt_025,losing_025_050,0.00023212712483905063,0.0003499881941621575
pool10qrz84cvz95zg8saf43ruhs5ulczuuqm2d3jn6d8xkkkzgzfje7,,112074.806511,True,33.28908892058314,46.604724488816395,33.28908892058314,46.604724488816395,0.04491781113721863,0.06288493559210608,losing_lt_025,losing_lt_025,0.0,0.0
