pool_id,pool_name.ticker,pool_name.name,sigma_ada,pledge_ada,sigma_over_T,pledge_over_T,R_ada,T_ada,z0_ada,k,f_a0_0.1,f_a0_0.3,f_a0_0.3_plus_1pct,f_a0_0.3_plus_10pct,f_a0_0.3_plus_25pct,f_a0_0.3_plus_50pct,f_a0_0.3_plus_75pct,f_a0_0.3_plus_100pct
pool16uja2pt05ddq9mzcsw9xkv40qdl7sm00nvpj0h4arn0fgl2xrae,,,2532.541028,2532.541028,0.000000065332,0.000000065332,14966501.840557,38763957566.434639,77527915.132869,500,0.8889063295,0.7521515097,0.7504197718,0.7351856862,0.7111250638,0.6743427330,0.6411783363,0.6111231019
pool16utp8esfwwpwf4fzlvtulugtdj9mapt42gdwza962pk8q2f45yt,DRMZ,Dream Cardano,576896.412917,21153.396419,0.000014882289,0.000000545698,14966501.840557,38763957566.434639,77527915.132869,500,202.4924176248,171.3487474312,170.9543724824,167.4850590237,162.0056463731,153.6290730107,146.0764248970,139.2318375440
pool16v0jqnz2zuqsdrf6z94ec5rx9ds0xeghsvmddauzt6j5w2u7lsm,IBEX,IBEX ADA Pool,12609984.899542,3824.309617,0.000325301793,0.000000098656,14966501.840557,38763957566.434639,77527915.132869,500,4426.0489939992,3745.1553179345,3736.5331033105,3660.6835460919,3540.8872151151,3357.7502953460,3192.6268430952,3042.9837144929
pool16vdezg50c80dhs78jhfl0gpqr68trtmqy40xplw39t9mgk6vrkd,BNP,Binance Node - 3,32241675.842833,55006.192664,0.000831743657,0.000001419004,14966501.840557,38763957566.434639,77527915.132869,500,11317.4320983998,9577.6461269799,9555.6150690149,9361.8080177436,9055.7103355539,8587.7679018617,8165.8525927949,7783.4918439531
pool16vk9aj2ml9llc3upqg8jpgn6lzkqakty8nkgx3vy0ayf78zdsgj,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool16vxqq0ttyvfkt84f6ksncskgdk0r9w8ulaum0af8cmmfgsf5hua,,,113.068208,101.619014,0.000000002917,0.000000002621,14966501.840557,38763957566.434639,77527915.132869,500,0.0396862463,0.0335806709,0.0335033554,0.0328232123,0.0317489982,0.0301068090,0.0286261465,0.0272842962
pool16w2mssm03rrk5jzkcvxyma77zcxx4vsjhwz77hka33gnsk9j47n,,,2115.669529,2115.669529,0.000000054578,0.000000054578,14966501.840557,38763957566.434639,77527915.132869,500,0.7425869965,0.6283428433,0.6268961598,0.6141696964,0.5940695973,0.5633418595,0.5356365222,0.5105285603
pool16wk6a0rmwplcv9wm6x8cyv6e77ey7zgluzne5jzqdqmfq52s69q,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool16wt6mzvytu9key68efv7cx6zfkqn0d9kzlnt746cyuv0zj3nxh8,BANAN,BananaBit Pool,301578.459965,16075.034580,0.000007779868,0.000000414690,14966501.840557,38763957566.434639,77527915.132869,500,105.8542634404,89.5725091962,89.3663319552,87.5525923163,84.6879829230,80.3087524711,76.3602659981,72.7819501319
pool16x5fslqfvgmsyra4vmpvuzq7p5fzeln240envdwfm2jps0j3rw2,0FEES,Zero Fees,463969.741487,8467.778153,0.000011969101,0.000000218445,14966501.840557,38763957566.434639,77527915.132869,500,162.8522729492,137.8010325960,137.4838066053,134.6931719506,130.2856604900,123.5477406708,117.4725670634,111.9669409817
pool16x6ckf653xdu6rdhmxvu3e50gldhzk6rrd9ds86ksu97jexw7m8,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool16y2dn9e7cw07wtergytxr36qlydfe7aj92xhv59e6pzezgwxtv8,NUKE,Nuclear Stake,9913.172904,500.116169,0.000000255732,0.000000012902,14966501.840557,38763957566.434639,77527915.132869,500,3.4794648691,2.9441661884,2.9373876556,2.8777569535,2.7835765841,2.6395996976,2.5097844720,2.3921394239
pool16ypn6g8sm5um7mkxyhdu7j9eq9zl35wywq5n9x8g0aujc060qzp,MOM,Carda Mom Pool,15811.882827,161.021654,0.000000407902,0.000000004154,14966501.840557,38763957566.434639,77527915.132869,500,5.5498747933,4.6960498328,4.6852377746,4.5901241798,4.4399023447,4.2102528726,4.0031918731,3.8155428424
pool16zfptlhz8qd0zhufg5w09cp44rm50xt3mphwt28l4cxw55ewvh0,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool16zjsdvuxa39w9k48c9ds7sne4c9lhclmmcly53cdat4nu7l36f6,BMP,BM Pool,116.948336,100.000000,0.000000003017,0.000000002580,14966501.840557,38763957566.434639,77527915.132869,500,0.0410481476,0.0347330493,0.0346530807,0.0339495973,0.0328385198,0.0311399761,0.0296085023,0.0282206041
pool16zx2pradv3pdv6tkp2dnll3d7u8sdwld884f228xl62vy2msdt0,MORNE,Morne Stakepool,10754.655804,4.000000,0.000000277440,0.000000000103,14966501.840557,38763957566.434639,77527915.132869,500,3.7748180813,3.1940768709,3.1867228955,3.1220300291,3.0198545078,2.8636551478,2.7228196593,2.5951874978
pool16zymwv7r24sgcxg43z4ce0g0mw0yt6zdxehcgwyksj456y0ef4a,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool170028ak8q37qf4e5lf7z8eyuscgcrqgzn9lh58a4g9ngzd83a0h,AQUA,AquaPoolADA,1134109.469352,1006018.290086,0.000029256803,0.000025952414,14966501.840557,38763957566.434639,77527915.132869,500,398.1304933416,336.9897204981,336.2154896831,329.4045870251,318.6474886451,302.2027290527,287.3754867973,273.9382985033
pool17037mqf5k46e6jpaue46lfy55v827re9cgm3qp8vsp33q8zufvy,BEAN,BeanPool,3.080875,3.080875,0.000000000079,0.000000000079,14966501.840557,38763957566.434639,77527915.132869,500,0.0010813682,0.0009150038,0.0009128972,0.0008943647,0.0008650945,0.0008203483,0.0007800033,0.0007434406
pool170hmssk80z2ameg7jhj5m8psnkjejcc77vfpd0875yggxhhntd0,21ADA,21ADA,8158285.182110,27368.487830,0.000210460585,0.000000706029,14966501.840557,38763957566.434639,77527915.132869,500,2863.6087199829,2423.2240874469,2417.6474593296,2368.5899037112,2291.1086976861,2172.6604172109,2065.8627872743,1969.0774351442
pool170jjhp3s7gw23clx6yvfdfvv9t6egwazjhk3gy5y0xnq6y8mjjt,CALVA,Calva Group,596.788690,109.229272,0.000000015395,0.000000002818,14966501.840557,38763957566.434639,77527915.132869,500,0.2094691849,0.1772431973,0.1768351168,0.1732452364,0.1675754010,0.1589077215,0.1510926007,0.1440101475
pool172fsazvg6zrpkj7c8wklsp7lrn5yxjvhru4enddvvfnyx343dyc,IOGP,Input Output Global (IOHK) - Private,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool172gxn08m64vyfvpn926t3q8md5qf0q9k3y6kqz6krj8ry0tntmz,,,552.424253,552.424253,0.000000014251,0.000000014251,14966501.840557,38763957566.434639,77527915.132869,500,0.1938975162,0.1640671291,0.1636893844,0.1603663668,0.1551180130,0.1470946675,0.1398605035,0.1333045424
pool172vhywk0n2m7r47a8wq78xzc7nnytu3x78wyftmdedvjyzxjc7s,,,70.449031,47.627732,0.000000001817,0.000000001229,14966501.840557,38763957566.434639,77527915.132869,500,0.0247271772,0.0209229969,0.0208748243,0.0204510498,0.0197817429,0.0187585495,0.0178359982,0.0169999360
pool173f5kzeuz485kshvga3t7un8u699w2rgn77apjx078xd73kzj6y,,,347.620334,347.620334,0.000000008968,0.000000008968,14966501.840557,38763957566.434639,77527915.132869,500,0.1220125999,0.1032414307,0.1030037298,0.1009126766,0.0976100799,0.0925612827,0.0880090884,0.0838836624
pool173mzegwuu0pjcrt60ekelzj5haqr8r5e4e0n45qh9jdz7xm5kh8,ROCKY,Rocky Mountain Pool,60065721.568395,90397.112368,0.001549525006,0.000002331989,14966501.840557,38763957566.434639,77527915.132869,500,21085.1563516626,17845.4448164790,17804.4200733244,17443.5257162495,16873.5313559240,16002.1606671505,15216.4985707154,14504.4922958211
pool173qemdqfjnkrjzykmc0j4nqmxuuhvvv42pawt4xka3k2vwmd4mr,CHLA,CoachellADA,28123.657362,2104.471489,0.000000725510,0.000000054289,14966501.840557,38763957566.434639,77527915.132869,500,9.8712556055,8.3526428507,8.3334125280,8.1642435239,7.8970590242,7.4886045591,7.1203259430,6.7865734472
pool173trwz74lv2ncl0dn5fqvgnhqtmqu3yvnf6dpx7k6psuwhzn2fc,,,160.317709,104.725902,0.000000004136,0.000000002702,14966501.840557,38763957566.434639,77527915.132869,500,0.0562705328,0.0476135322,0.0475039079,0.0465395434,0.0450164320,0.0426879974,0.0405885891,0.0386860003
pool173ul998qx9wnukxsz4hs47fv3slu7zcympa7gkv4m9qp5fheyex,MUSIC,Live_Music_Show_Stake_Pool,12672.711973,11608.176345,0.000000326920,0.000000299458,14966501.840557,38763957566.434639,77527915.132869,500,4.4480495884,3.7637437517,3.7550783286,3.6788486667,3.5584520007,3.3743973274,3.2084463924,3.0580533576
pool1749t2act40esvfj0w0g0ear7l3hrnjfc8l5rl8eznuh8vunjl86,,,12386.367655,10442.525441,0.000000319533,0.000000269387,14966501.840557,38763957566.434639,77527915.132869,500,4.3475480866,3.6787101002,3.6702405478,3.5957339590,3.4780587043,3.2981643493,3.1359645211,2.9889709267
pool174s9fj3073jx2t8zlm5x8rvyqt52uult4jn7slyrtg8gx8ay9jy,,,5585.614991,5027.517645,0.000000144093,0.000000129696,14966501.840557,38763957566.434639,77527915.132869,500,1.9605177896,1.6589018192,1.6550824305,1.6214832966,1.5684170281,1.4872927327,1.4141478761,1.3478603498
pool175gxtzacpcm90adjpvlhjmfpj4ft2a3zuqsgm558hf3q7ra2vf9,CSK,cardistack,1640336.007702,3876.554386,0.000042316010,0.000000100004,14966501.840557,38763957566.434639,77527915.132869,500,575.7507252322,487.1785512230,486.0569542383,476.1902739963,460.6068990203,436.7840384247,415.3044100189,395.8384967761
pool175jklkquzts0u05axap90uqpym5knnjxky396mz95hhauwyzswe,ANADA,We are ANADA,710.483479,710.483479,0.000000018328,0.000000018328,14966501.840557,38763957566.434639,77527915.132869,500,0.2493753327,0.2110098969,0.2105240721,0.2062502752,0.1995002662,0.1891812869,0.1798772892,0.1714455412
pool175p7tqqgmduq6r5ad7jca2c4jz6tp3rslz7jffx7zru3cakdmt2,GQSRN,gqs-rainforest,464.078945,10.054082,0.000000011972,0.000000000259,14966501.840557,38763957566.434639,77527915.132869,500,0.1628888584,0.1378290375,0.1375117028,0.1347201123,0.1303110912,0.1235708635,0.1174936091,0.1119860972
pool1777xvdg0vydjp78cdcfrmpuqj28w3nuasf7h9a2f6cd4z990777,777,sevens,166277.662629,87445.838814,0.000004289491,0.000002255854,14966501.840557,38763957566.434639,77527915.132869,500,58.3655655595,49.3915418972,49.2779030711,48.2782231722,46.6993347985,44.2856318824,42.1093423680,40.1370799954
pool177ukluyy3tq6mphkp7kfpe6ku48rs8x48le7y23quee0xqmal06,BNP,Binance Node - 4,136190.181931,389.987841,0.000003513320,0.000000010061,14966501.840557,38763957566.434639,77527915.132869,500,47.8019404642,40.4478363539,40.3547107071,39.5354850921,38.2416051208,36.2636047049,34.4801617070,32.8639164901
pool177xu75tv2wqnz2cg879yekswm3wqqvwfgzhulkglrfksslsyj9r,PUP,Possibilities Unite People,13932.545792,2463.217672,0.000000359420,0.000000063544,14966501.840557,38763957566.434639,77527915.132869,500,4.8902506990,4.1379260837,4.1283993330,4.0445925788,3.9122286991,3.7098793198,3.5274331581,3.3620913241
pool178jmsy6t03udg2urvckseyync6y2jkq26haj7vxtwszc7ycq5ws,ROLL,Rollway,3102.848977,562.621754,0.000000080045,0.000000014514,14966501.840557,38763957566.434639,77527915.132869,500,1.0890815600,0.9215316458,0.9194099469,0.9007453782,0.8712666715,0.8262015221,0.7855690104,0.7487457967
pool1796kveuwxrquwhwnne5g99er50q6alcaf7yjf3kd6xr5vemfaqc,,,3779.374885,2.070650,0.000000097497,0.000000000053,14966501.840557,38763957566.434639,77527915.132869,500,1.3265373505,1.1224546872,1.1198703711,1.0971361613,1.0612298882,1.0063386891,0.9568466244,0.9119944407
pool179dpweul0jsfv9ls67ner4n286fh6hqtskaw6nux97t52dt5gxa,GET23,getent,1654.495350,1047.641190,0.000000042681,0.000000027026,14966501.840557,38763957566.434639,77527915.132869,500,0.5807179830,0.4913772419,0.4902459125,0.4802936162,0.4645750196,0.4405454410,0.4188794275,0.3992446027
pool179mnckg6xz4w5x6k9056yl7r2ej8fd8uu68fc2vlsmulg7lzwhy,,,57436.266933,450.496954,0.000001481693,0.000000011622,14966501.840557,38763957566.434639,77527915.132869,500,20.1597881670,17.0583019641,17.0190275801,16.6735311194,16.1278561032,15.2936632625,14.5415221765,13.8598943174
pool179u2dtcn92xv7n05dldlevt6hcu5v3p7g4aaqva2fm8qjzu7lpc,RISUP,RiseUp,3734.720474,1802.630979,0.000000096345,0.000000046503,14966501.840557,38763957566.434639,77527915.132869,500,1.3108655002,1.1091965533,1.1066428022,1.0841774734,1.0486958692,0.9944538766,0.9455471620,0.9012254518
pool17agmzy52u2hh2f8zkuvzrvth94wdr3erlpng50thrlmryqvkz57,,,8.585987,1.000000,0.000000000221,0.000000000026,14966501.840557,38763957566.434639,77527915.132869,500,0.0030136286,0.0025499935,0.0025441224,0.0024924748,0.0024109029,0.0022862011,0.0021737649,0.0020718697
pool17ahr5ygy48vpdfnatqn2z4wfu2te4quapk2yx3k50ce6kd7feg0,ST3AK,Steak.and.ADA,52098555.409452,3014145.774044,0.001343994749,0.000077756400,14966501.840557,38763957566.434639,77527915.132869,500,18356.0172452027,15650.0439599263,15615.7779896983,15314.3405072416,14838.2519743433,14110.4384700276,13454.2131792511,12859.5090094849
pool17ajuw0arwq8klfe4xy8tcqj4yetp8kerl4amzn5dsnne20wlnsa,,,35238.573775,7706.172841,0.000000909055,0.000000198797,14966501.840557,38763957566.434639,77527915.132869,500,12.3686187975,10.4659169440,10.4418228683,10.2298674659,9.8951063879,9.3833451998,8.9219211776,8.5037556576
pool17am8pt0vu7zp8du7edlnz7x9sq4pln22rsn802gkr062vtp6fdp,HODLR,Mithril ▫ 0% fee,136361.132606,7601.347618,0.000003517730,0.000000196093,14966501.840557,38763957566.434639,77527915.132869,500,47.8623622798,40.4996718866,40.4064375109,39.5862554092,38.2908647686,36.3105549387,34.5250296822,32.9068974185
pool17arsgklktp9sayk5kzaakwvl3jwyczp07guux2yd0upgqh04qjl,RMH,Relaxed Mustard Hopper,70025603.129351,0.000000,0.001806461660,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,24578.5561433026,20797.2398135638,20749.3566827574,20328.1291410774,19662.8449146421,18645.8012121606,17728.7945951691,16897.7573485206
pool17c4u37tjcjaeym0cs5mffvdkyyv74rkhczhnsgplef4sjglkwpj,BNP,Binance Node - 11,32149973.913401,34174.605513,0.000829378008,0.000000881608,14966501.840557,38763957566.434639,77527915.132869,500,11284.9402814066,9549.6368911317,9527.6625964736,9334.3548915863,9029.0458740492,8562.3091001132,8141.4808613185,7760.1052699107
pool17cacd3k230r83pw5xny6d493t9wn5ww730m6wayuqsrhqwzyecv,,,1923.412781,349.297658,0.000000049619,0.000000009011,14966501.840557,38763957566.434639,77527915.132869,500,0.6751063089,0.5712442211,0.5699290066,0.5583590749,0.5400855948,0.5121502746,0.4869626908,0.4641364431
pool17d6xuyhwkvp5g44q5jwukrfldhvcz3equ2tk34yuyrd0jlh4jjy,,,12.611753,3.477772,0.000000000325,0.000000000090,14966501.840557,38763957566.434639,77527915.132869,500,0.0044266478,0.0037456251,0.0037370012,0.0036611373,0.0035413183,0.0033581466,0.0031929919,0.0030433204
pool17d6yemu3wsv9t3lf507z6vuu00slpyw3qstavfdtztjjy42qcp7,,,99.280884,2.624602,0.000000002561,0.000000000068,14966501.840557,38763957566.434639,77527915.132869,500,0.0348469800,0.0294859063,0.0294180186,0.0288208107,0.0278775842,0.0264356403,0.0251355269,0.0239572991
pool17dkgt30q7q53eavtrygh4p549wml9eq2339pfkuec6yf7x7h5rz,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool17dqwaa26crnkecs7lydfr8826k3evkv5ypdf7wx8fu5mzexxa2x,,,156.277982,155.020293,0.000000004032,0.000000003999,14966501.840557,38763957566.434639,77527915.132869,500,0.0548526109,0.0464137478,0.0463068858,0.0453668212,0.0438820889,0.0416123257,0.0395658180,0.0377111703
pool17dx6ld5544pngfc4w6ere708zmjga7wmykeelqhqt4tpkjcpup2,,,4.000000,4.000000,0.000000000103,0.000000000103,14966501.840557,38763957566.434639,77527915.132869,500,0.0014039754,0.0011879792,0.0011852440,0.0011611827,0.0011231803,0.0010650848,0.0010127036,0.0009652331
pool17e4rdh59t4fmn4g3p02xvs853katrjzge830tsmd3sfdc645yvt,GAIA,GAIA Stake Pool,582539.431247,2543.434226,0.000015027863,0.000000065613,14966501.840557,38763957566.434639,77527915.132869,500,204.4684264860,173.0128757539,172.6145514353,169.1104953999,163.5762105342,155.1157520614,147.4874698319,140.5743390613
pool17edtg9kt83mpguyh87u6ju2fkgjta4jjmmyzj9n8tsf4uwalg7h,,,146.685847,112.542179,0.000000003784,0.000000002903,14966501.840557,38763957566.434639,77527915.132869,500,0.0514858321,0.0435649378,0.0434646349,0.0425822705,0.0411886695,0.0390582221,0.0371373269,0.0353965156
pool17etnr2ngwpnqwuvdzszzd36u67kzcsrs8scuxf0a63hezy9zvpv,ARARE,AdaRare Stake Pool,6588.687945,6070.335122,0.000000169969,0.000000156597,14966501.840557,38763957566.434639,77527915.132869,500,2.3125903839,1.9568096611,1.9523043795,1.9126714511,1.8500754442,1.7543826981,1.6681023532,1.5899107907
pool17f450fgggph94ectjspqersd3u88cggvf3nu45k3xj2fwdqxjpp,,,94.912118,94.912118,0.000000002448,0.000000002448,14966501.840557,38763957566.434639,77527915.132869,500,0.0333135698,0.0281884053,0.0281235049,0.0275525766,0.0266508559,0.0252723633,0.0240294602,0.0229030793
pool17fge0jukcp0vqwu0chh3jh4g0emt4rat8vxucrx5n8s5qz6fegp,TRADA,Traditional ADA Pool,73980.188046,25576.475145,0.000001908479,0.000000659800,14966501.840557,38763957566.434639,77527915.132869,500,25.9671518976,21.9731544361,21.9225781060,21.4776585104,20.7749551976,19.7007076046,18.7321237091,17.8543445539
pool17gfj5t240hqaqr7vtrlrlhmyazw3lcyqvfd06v4kpxv7qxpdzau,EVOC,Evochro.me,957023.134097,54011.459978,0.000024688479,0.000001393342,14966501.840557,38763957566.434639,77527915.132869,500,335.9313331771,284.2869852154,283.6330084377,277.8799796413,268.7936808270,254.9031320649,242.3788667876,231.0287513800
pool17gvd032slmxg267lp8rwcykkfa52txm8ylefhmdsdkytzugrtaw,STPZ1,STacking_PiZza,1231194.294684,33146.128209,0.000031761316,0.000000855076,14966501.840557,38763957566.434639,77527915.132869,500,432.1596135823,365.7039573586,364.8624237227,357.4594586542,345.7672604915,327.8929805417,311.7768264886,297.1715618780
pool17h6slydr6rd9vquqa38p5cf9xqnpc24w6a99rhllcjzljgugx6x,NETA1,anetaBTC - Pool 1,1405036.919509,3250.390870,0.000036245962,0.000000083851,14966501.840557,38763957566.434639,77527915.132869,500,493.1613827194,417.2938918157,416.3331753154,407.8817594855,394.5336445446,374.1279056118,355.7292885413,339.0555418212
pool17j4er5hpzkzyzpqzc98hxc7srvt5pvuye9q86mcrxluhjjj2aaj,PIXB,PixelBlock,14816.950921,2.828258,0.000000382235,0.000000000073,14966501.840557,38763957566.434639,77527915.132869,500,5.2006586897,4.4005573849,4.3904256339,4.3012966967,4.1605269935,3.9453273322,3.7512948507,3.5754529143
pool17k2dpgvx8spkdhgf5j7x5u7pqjpvlwa76sugwen8l3xtk7kq3c4,,,27219.602099,134.259515,0.000000702188,0.000000003464,14966501.840557,38763957566.434639,77527915.132869,500,9.5539146223,8.0840843896,8.0654718042,7.9017370299,7.6431353198,7.2478016710,6.8913532992,6.5683219622
pool17k4f0mdwyulkqhyu2mudavu2qqqd7hfc9xtxmxtk8dudvznma8k,TTPL,Teeny Tiny Pool,218.112148,201.000000,0.000000005627,0.000000005185,14966501.840557,38763957566.434639,77527915.132869,500,0.0765560244,0.0647781772,0.0646290333,0.0633170157,0.0612448230,0.0580769882,0.0552207437,0.0526322722
pool17k568pj9x6qwmvutn97p5wgzvgmjf7m46sz3vzudq62swqdfh4a,KDK,KardanoK,1753.913248,120.363176,0.000000045246,0.000000003105,14966501.840557,38763957566.434639,77527915.132869,500,0.6156128551,0.5209033357,0.5197040210,0.5091536585,0.4924904799,0.4670168850,0.4440488897,0.4232341438
pool17kew7rtakc7g6qzydntann5umw08xq3ll2j7spk7en4kvff69fa,BLOOM,Bloom Three,13637592.089267,1000001.000000,0.000351811140,0.000025797185,14966501.840557,38763957566.434639,77527915.132869,500,4792.5120607479,4065.0197399236,4055.8074426914,3974.7669332048,3846.7720436763,3651.1016953167,3474.6776107301,3314.7932840735
pool17lue2fr93qlstfjwgstpkt22y5lg6h44ry3rz7jxe0mqqnq53wf,ORBST,OrbitStakes,62.602470,62.602470,0.000000001615,0.000000001615,14966501.840557,38763957566.434639,77527915.132869,500,0.0219730821,0.0185926079,0.0185498007,0.0181732258,0.0175784656,0.0166692347,0.0158494362,0.0151064939
pool17m2zg7dcg54a8gz2jgkwz2s3fzzth2gyf466k7sy4dl7wchp3lv,YOLO,YOLO POOL,6.502255,6.502255,0.000000000168,0.000000000168,14966501.840557,38763957566.434639,77527915.132869,500,0.0022822515,0.0019311359,0.0019266897,0.0018875764,0.0018258012,0.0017313632,0.0016462142,0.0015690479
pool17m39tt99rq96gv9s4cp7u93auavams3khrdtzfapngxgjs3tj7s,,,5.885306,5.885306,0.000000000152,0.000000000152,14966501.840557,38763957566.434639,77527915.132869,500,0.0020657062,0.0017479053,0.0017438809,0.0017084788,0.0016525650,0.0015670875,0.0014900176,0.0014201730
pool17m6ue6rcq7fmvxpvr22s9umscgzlw7fuy9ywrkzr2trncnj5nx9,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
